,0-0,1-0,2-0,3-0,4-0,5-0,6-0,0-1,1-1,2-1,3-1,4-1,5-1,6-1,0-2,1-2,2-2,3-2,4-2,5-2,6-2,0-3,1-3,2-3,3-3,4-3,5-3,6-3,0-4,1-4,2-4,3-4,4-4,5-4,6-4,0-5,1-5,2-5,3-5,4-5,5-5,6-5,0-6,1-6,2-6,3-6,4-6,5-6,6-6,0-7,1-7,2-7,3-7,4-7,5-7,6-7,0-8,1-8,2-8,3-8,4-8,5-8,6-8,0-9,1-9,2-9,3-9,4-9,5-9,6-9,0-10,1-10,2-10,3-10,4-10,5-10,6-10,0-11,1-11,2-11,3-11,4-11,5-11,6-11,0-12,1-12,2-12,3-12,4-12,5-12,6-12,0-13,1-13,2-13,3-13,4-13,5-13,6-13,0-14,1-14,2-14,3-14,4-14,5-14,6-14,0-15,1-15,2-15,3-15,4-15,5-15,6-15,0-16,1-16,2-16,3-16,4-16,5-16,6-16,0-17,1-17,2-17,3-17,4-17,5-17,6-17,0-18,1-18,2-18,3-18,4-18,5-18,6-18,0-19,1-19,2-19,3-19,4-19,5-19,6-19,0-20,1-20,2-20,3-20,4-20,5-20,6-20,0-21,1-21,2-21,3-21,4-21,5-21,6-21,0-22,1-22,2-22,3-22,4-22,5-22,6-22,0-23,1-23,2-23,3-23,4-23,5-23,6-23,latitude,longitude,altitude
00126 - ECOLE BONNEFOY,0.664117106122,0.802481533337,0.798059530703,0.795932975605,0.900685053778,0.681204032415,0.520564182809,0.680990207204,0.829766724504,0.795894317323,0.857197358996,0.930955517912,0.726652024446,0.530961494646,0.666524042604,0.838035527691,0.793940085474,0.851623781961,0.929177826065,0.767357497323,0.61103100678,0.665130038902,0.852317081825,0.814977430636,0.882082548495,0.924692994081,0.796271909908,0.660473581314,0.676692559998,0.837137609865,0.826850300237,0.861761890475,0.921496847671,0.815245810295,0.723324885453,0.662255180193,0.823677694048,0.853288886686,0.865274952624,0.915355647063,0.809866962306,0.763985161195,0.649730009269,0.793310618406,0.821066767782,0.833843857292,0.88917271454,0.816590024761,0.752624505142,0.516355334678,0.670521093813,0.74521516382,0.735101645784,0.791117901706,0.795110973682,0.765871989556,0.310189737429,0.390845409672,0.512975291856,0.467005034249,0.506528091896,0.745505124887,0.741244146159,0.249449578183,0.275197059698,0.405855814755,0.313152622571,0.39381016993,0.71145897753,0.718839571763,0.296700690067,0.295812668992,0.352636810653,0.294754536244,0.339230906197,0.630307894353,0.675769924464,0.273967866035,0.308308673522,0.36383159136,0.320675458562,0.346867838044,0.571981103729,0.614442820167,0.272689953724,0.305227372016,0.349582560297,0.339275976808,0.376777238825,0.537605486883,0.57191082893,0.307459137648,0.339547345858,0.390929198306,0.357642812768,0.365781361496,0.505124948401,0.574227105717,0.287483153639,0.340330732076,0.429222132035,0.364907791047,0.360817405865,0.499187471804,0.582929643456,0.280784606143,0.355779854734,0.446250226649,0.389960993867,0.393774602486,0.512259757104,0.564156000136,0.311692893573,0.417070679947,0.494152146259,0.42624042624,0.39544238533,0.464095602038,0.540532724189,0.491969959561,0.543335575989,0.591749835019,0.57225024975,0.555639342736,0.446769486104,0.575726506349,0.639019184166,0.642578242503,0.686174303189,0.663947558965,0.741799954432,0.525849685189,0.595155089149,0.744236482472,0.740805132741,0.77778290423,0.766678717428,0.83807796526,0.616126699646,0.631369831802,0.787442236478,0.802258312512,0.799878740668,0.827970779221,0.822571277434,0.604013847921,0.650935131836,0.774988172119,0.784539119417,0.730625740321,0.853846608454,0.75554617018,0.59181284519,0.679553257816,0.76662041662,0.768074802293,0.73683056423,0.838019716524,0.726282051282,0.543151356653,0.677325545268,0.76881173522,0.814414663351,0.728435484954,0.874194401526,0.681995214583,0.525878460392,0.665453680752,43.6168906310785,1.45433970109976,145.0
00241 - ESPAGNE CHARPENTIER,0.642783625731,0.489054494644,0.404214894082,0.409452631579,0.377733717856,0.373755980861,0.459710251238,0.685632427844,0.48653063819,0.439891395155,0.427911546748,0.417737073962,0.402374269006,0.470471869328,0.698241881299,0.487588904694,0.448265107212,0.455954385965,0.43277736595,0.429504906334,0.485637509266,0.679703814191,0.501734717961,0.434249226006,0.47566307501,0.466805627931,0.451201135619,0.534700999811,0.695263157895,0.520407190817,0.437957476473,0.490113246078,0.502476780186,0.498235867446,0.57192710036,0.667796962763,0.494071605506,0.372489035088,0.499662425018,0.511028099911,0.52436440678,0.602809238286,0.656882591093,0.450027142399,0.359319269247,0.481969957574,0.500663517769,0.525472334683,0.606502827316,0.625956140351,0.414992942125,0.374162679426,0.454977449069,0.453209242619,0.541039582427,0.622103004292,0.699188655284,0.552774176821,0.448623714459,0.547520497223,0.564720893142,0.565139701105,0.61512605042,0.821295313211,0.758476944574,0.658522079192,0.750171286204,0.741098828576,0.511000386997,0.603702933222,0.826502426278,0.80279053338,0.719211708517,0.808419179622,0.783422905856,0.475535677138,0.571983805668,0.765086819613,0.754698142415,0.675245147088,0.761425596365,0.742408103592,0.440911872705,0.573845533374,0.689654309065,0.691317612007,0.679222896986,0.707933436533,0.708564421807,0.438558352403,0.540200696293,0.68761087115,0.683084795322,0.678783145077,0.677145821543,0.687326174969,0.442364579332,0.550834116541,0.713146016082,0.731589177024,0.689052114892,0.678528708134,0.706875121383,0.452884280237,0.584746963563,0.721659425471,0.709055727554,0.695148521122,0.660709205446,0.666006413884,0.440793677484,0.602447077102,0.684404324765,0.679714912281,0.605521987244,0.61974604343,0.588208502024,0.466764705882,0.610326953748,0.602936844965,0.554929622035,0.548514044675,0.542022792023,0.485426285011,0.465772495756,0.623885233918,0.495442943891,0.436349797217,0.461571265071,0.45488187799,0.373200697527,0.478741140932,0.652498093059,0.423739260703,0.36029272899,0.39939609372,0.361452928095,0.327376580987,0.486196781763,0.622616323417,0.430982498517,0.347783933518,0.389339985652,0.357951697425,0.308552631579,0.478008833272,0.639338464739,0.444231284318,0.299882116358,0.388677316598,0.336405328674,0.301068376068,0.468930977964,0.633425475453,0.473946076704,0.330244883041,0.359628870155,0.318468255841,0.318689320388,0.435336798787,0.623684210526,0.452974389998,0.358710641232,0.398062360202,0.342178362573,0.32890625,0.448849350096,0.624171960073,43.5745765451364,1.42443256467288,146.996978759766
00112 - PLACE RUSSEL - BRANLY,0.777557484878,0.815442452285,0.848826061436,0.855663813513,0.820402357244,0.735628709727,0.728405341712,0.828846275352,0.849133126935,0.881942583732,0.846727774492,0.836922153292,0.765954021356,0.751069078947,0.837825501506,0.860789473684,0.906703803304,0.86461567588,0.840847137765,0.814194282001,0.782549743261,0.841041165004,0.876325872152,0.912340870226,0.881628977386,0.853651987111,0.847413405308,0.802480250333,0.842027065845,0.866263544892,0.913944058259,0.88235645933,0.873277060576,0.871090909091,0.850238623378,0.820985661902,0.874836885602,0.940183792815,0.882850877193,0.886029889539,0.880381836945,0.878088578089,0.8093055873,0.860133091349,0.917452060384,0.881072124756,0.868636924342,0.893568533908,0.879022315114,0.710238157531,0.746666666667,0.821434634975,0.785309146653,0.764561873854,0.88578562318,0.867336744639,0.430970300304,0.391691586922,0.512394736842,0.495290010741,0.456245972073,0.864058650901,0.859476709014,0.24709165963,0.230652444721,0.381334528271,0.346729763004,0.288722957701,0.800408788963,0.838117761725,0.216516890874,0.23740769835,0.371826102418,0.337346359912,0.251473684211,0.716218989503,0.781183121812,0.189002478596,0.232406621392,0.367498794304,0.351211072664,0.26071557318,0.611305544338,0.665047885414,0.209325739135,0.227634033124,0.363817777071,0.354241185488,0.27828001376,0.564948552817,0.595894141696,0.237320148794,0.241512053515,0.388981272199,0.31755952381,0.325718551698,0.619080802684,0.606197425496,0.22889211217,0.217703349282,0.37975192759,0.3125,0.311968524252,0.594090679373,0.623653842817,0.221573000297,0.207901607805,0.358103337612,0.321548821549,0.324724121981,0.541886444777,0.576232801278,0.267837800306,0.249512670565,0.340306194441,0.351010911425,0.396526647374,0.467085097802,0.611864431193,0.314254899544,0.3255073595,0.39628017412,0.4548727958,0.46990432055,0.481151391063,0.621747269408,0.459492884572,0.526247940293,0.534027459954,0.531276254015,0.634582349303,0.539892879909,0.659671204922,0.657511961722,0.693475649705,0.653469698746,0.679248120301,0.672772391505,0.583352688261,0.667603838656,0.722010326449,0.756613035179,0.716038617253,0.721147925524,0.685603552907,0.58828772525,0.692017227725,0.770535996523,0.797665534805,0.750831505848,0.72668784029,0.670473763237,0.627115354759,0.715319344112,0.77861724203,0.826531345428,0.82676508344,0.74688365651,0.695880566802,0.629058344431,0.75279250284,0.805724666143,0.830286241921,0.845764311176,0.783395522388,0.700562587904,0.666701940035,0.758112231876,43.5852668401728,1.4529365149254,148.351715087891
00134 - EGLISE BONNEFOY,0.663948353894,0.760374530142,0.727367146098,0.737532488629,0.662745225919,0.642822326056,0.367817033934,0.685057109374,0.772154998333,0.721623104339,0.784007119247,0.730739678673,0.71410083558,0.42898072573,0.696166619758,0.800064567737,0.720535645787,0.808342284282,0.767329776255,0.743200741653,0.550613498629,0.707493343716,0.809039559684,0.741536984672,0.840441023507,0.786295877034,0.778358678791,0.63509647751,0.713117500272,0.802808135839,0.752450691804,0.841352556308,0.806329549364,0.769814241486,0.691199968992,0.712371717693,0.793334907558,0.774610136452,0.808617672791,0.837840234778,0.776804588982,0.694215214962,0.683234378281,0.754644287374,0.746370313682,0.775641025641,0.831615339355,0.798155350294,0.721874714798,0.573460417966,0.638357825752,0.64797070776,0.705987873569,0.756987854925,0.802011330848,0.73918614599,0.380249320145,0.407465412152,0.429049305551,0.478082833346,0.542390611695,0.753575551467,0.732068344197,0.258660157018,0.211467757993,0.25126705653,0.313057096683,0.363781838212,0.670779576524,0.713066516966,0.248416179337,0.209614521914,0.265773560886,0.288905650538,0.313902434467,0.605712625997,0.686798788896,0.217089197352,0.210275845645,0.254670973463,0.263759613396,0.296973494342,0.528116242906,0.644943952874,0.203969976488,0.213230789392,0.273117452723,0.26231713469,0.302040562399,0.474786611064,0.570452270155,0.189926372155,0.192064820238,0.25838719606,0.234718270902,0.271450722654,0.431024197376,0.53136689427,0.197704556868,0.192911658727,0.275807271803,0.222313280317,0.278604791811,0.398421259621,0.534789855792,0.195536113811,0.197253067309,0.278865769074,0.216577836998,0.293507964785,0.376121100757,0.50904767365,0.257385561605,0.183278090426,0.246209335715,0.190998994301,0.303473196146,0.332815939099,0.509177154844,0.33580835706,0.24982179524,0.255719980765,0.260306392326,0.317741244166,0.342008541285,0.506217415196,0.434931691975,0.40892472011,0.410382469967,0.391593669361,0.429361160152,0.352412390957,0.528482310603,0.527058433779,0.483188809814,0.493458625147,0.458359303423,0.567062847309,0.369479472376,0.544555288002,0.60616543401,0.520623408046,0.516818633744,0.456158289384,0.571069429939,0.318411732036,0.568343126724,0.644358331975,0.52524146785,0.544705259083,0.494101385371,0.600588035875,0.294831360975,0.532334103232,0.688010238291,0.599101812168,0.614599561968,0.502059222281,0.583700263731,0.296719412911,0.575215170854,0.724215382748,0.686410091781,0.706504403301,0.580878918464,0.599614058106,0.341401342863,0.613235731402,43.6189409438153,1.45665875490709,149.358642578125
00204 - PL. ROGER ARNAUD,0.748552754435,0.706162464986,0.697503824225,0.682213571703,0.711682382877,0.543701829597,0.483743686869,0.773474945534,0.720813390973,0.720467199225,0.710016536735,0.725581928678,0.568460474214,0.531290374677,0.783169344754,0.733676736277,0.719288201899,0.725181411147,0.752782193959,0.652531816717,0.591762205793,0.791215491172,0.74207200763,0.73889483066,0.74496289744,0.762210568982,0.731575388776,0.614054317379,0.786546647129,0.75154587979,0.753460531238,0.760628795999,0.790531776913,0.766322547865,0.706277436348,0.771219598951,0.737218765711,0.753490501259,0.74268097176,0.780650020425,0.791040305011,0.727793663762,0.75022875817,0.699687064958,0.719791887874,0.711502363344,0.782743663623,0.805834528934,0.751057937299,0.559320979978,0.524490351696,0.592472509564,0.593679099992,0.629844017985,0.782265982215,0.744719642243,0.297961876166,0.316000518595,0.381484528543,0.308744282933,0.357981927711,0.760256713127,0.736405448824,0.200038446751,0.165654502542,0.226905300022,0.15655426379,0.247102674936,0.722626828509,0.714532871972,0.188464571763,0.180266618843,0.205633942766,0.130880202958,0.194471952642,0.706020159068,0.664568478907,0.201513677708,0.179033704985,0.231599246305,0.159051724138,0.226720857119,0.608127563346,0.568410143256,0.215820143318,0.202815247454,0.236768966278,0.223026288575,0.266568835602,0.543080505655,0.470469090414,0.222488501573,0.217931166461,0.284348518587,0.250618401207,0.288583488951,0.541796161308,0.508612181815,0.188756741312,0.192087184001,0.257574653157,0.262902862294,0.261943554881,0.48996559161,0.525638247933,0.215237038212,0.193205407163,0.245884773663,0.218806598945,0.254523466637,0.363750102551,0.468533707504,0.229096520763,0.233155224783,0.262289133531,0.255259231238,0.283370121928,0.300473856209,0.460214002499,0.319343719223,0.304953180684,0.338541408124,0.32139331427,0.312792571984,0.286962425762,0.503838144757,0.438772694263,0.391004254125,0.442132241024,0.455442265795,0.443460441267,0.336533224401,0.517539705093,0.507350774085,0.521426961589,0.480341370783,0.536761672491,0.489074808809,0.413125337854,0.586337183275,0.565359477124,0.530731993546,0.539737841877,0.544527385422,0.470497205382,0.425512733829,0.602119231531,0.606413398693,0.58313103019,0.572013464477,0.589528230815,0.449929559574,0.386193550935,0.657164736081,0.620277277578,0.623694003149,0.590214676657,0.587345710642,0.451787922376,0.390848887632,0.687356163123,0.650941564745,0.647779700115,0.642191176471,0.650035591794,0.461793931665,0.421248237857,0.725845659901,43.5867791429487,1.46316404579227,153.830780029297
00179 - CASSAING PLANA,0.452734968526,0.396902744149,0.394301470588,0.42595405931,0.334890037096,0.438185160428,0.443132878151,0.439219840479,0.424975937512,0.419337949187,0.434785306528,0.341541805401,0.429612593936,0.438990461049,0.433676470588,0.431334696041,0.436186644469,0.447303921569,0.34811731065,0.436274509804,0.44431492109,0.443101649444,0.432556174644,0.433990519285,0.45638368984,0.334909843334,0.437387618803,0.415638549149,0.436168104967,0.401019139273,0.408295561375,0.466216899131,0.344838761951,0.412360890302,0.412369766388,0.425722831505,0.401645658263,0.375596102639,0.467410269192,0.357794549538,0.407108913434,0.398136363636,0.391641469672,0.416002534617,0.381036180162,0.451578192253,0.344808866529,0.410942541574,0.408135844266,0.405433698903,0.413797226208,0.392494671782,0.440556516724,0.370203684922,0.416902337858,0.406430481283,0.432320148359,0.431401599941,0.410915727993,0.459728033473,0.37059912854,0.420020351891,0.413642283482,0.434532169842,0.446617991459,0.395169480348,0.448701501877,0.369938884645,0.404889228419,0.396507352941,0.42488469383,0.442868425148,0.384150326797,0.452967541598,0.377668491639,0.409753645048,0.415237083427,0.400117196304,0.428058915874,0.391304394565,0.431454590204,0.38703043458,0.412559197408,0.415756302521,0.398232323232,0.454656208278,0.39424688057,0.401208503203,0.386500342495,0.432051206937,0.41491723501,0.405187165775,0.433043359749,0.372917760854,0.405786445013,0.375285786251,0.420594519859,0.416763565891,0.401638353183,0.424661231052,0.363815244408,0.406716155362,0.392880344909,0.42621703854,0.406789568345,0.418993833275,0.419064940464,0.368631827731,0.41520398482,0.397459372854,0.419584890813,0.412851914414,0.419525071058,0.43456858705,0.377128482972,0.403788634098,0.415824142157,0.413807189542,0.433711365902,0.410718050661,0.450306887461,0.392713903743,0.40566827997,0.417647058824,0.434826203209,0.431125528246,0.467348378745,0.459351795264,0.405722754218,0.394880746416,0.428368121442,0.46130952381,0.449616474497,0.481533789987,0.45417470692,0.41804274676,0.375050362611,0.432130642955,0.4535,0.461984272876,0.485832794656,0.461396286456,0.427051910508,0.373064080705,0.434941718623,0.447187430105,0.464514652015,0.474484955272,0.424907105699,0.446547167254,0.372790744738,0.439045183291,0.446441176471,0.46618522409,0.432512692577,0.407872489421,0.41604845063,0.362924986508,0.433119524406,0.45011563093,0.458300907912,0.407301518934,0.392528664008,0.402021153289,0.352100840336,0.429747442455,0.44368723099,0.462758990236,43.6168026524186,1.4735051610083,142.479721069336
00212 - CHAUMIERE/ CRETES,0.170402917264,0.126547481738,0.162397540984,0.156449326719,0.221539602683,0.191282015198,0.268663101604,0.18044066585,0.120237205052,0.164767156863,0.158013205282,0.218024824609,0.179337560712,0.265727124183,0.175432195779,0.12265625,0.163352272727,0.157752623871,0.22789081386,0.21246657754,0.259515570934,0.168397358944,0.1252593361,0.154982480357,0.168914205999,0.225307797538,0.186390982013,0.248596965288,0.16249536092,0.117949054622,0.143276639729,0.174200870059,0.230559269162,0.193927484787,0.254609306409,0.1586095259,0.127058823529,0.152512254902,0.178940495117,0.21263368984,0.180894308943,0.246828143022,0.179897336293,0.169117647059,0.179852320675,0.19589509032,0.215895897833,0.192357599148,0.242533936652,0.196623998437,0.218558823529,0.231142241379,0.177159926471,0.214765906363,0.186522022602,0.244199671901,0.213817014147,0.204450940212,0.235833333333,0.200855928309,0.21959252451,0.185447303922,0.244470588235,0.220208296084,0.211846093399,0.236335242061,0.246338474414,0.239912123386,0.217087595908,0.240176703092,0.218418889295,0.228079389651,0.243781969309,0.272888994307,0.262525162156,0.232315711095,0.226587385857,0.20987362835,0.232562655344,0.248940116587,0.308421898171,0.262511859583,0.24710804824,0.217194570136,0.196953781513,0.249243427274,0.249194198227,0.325542951368,0.26772123323,0.244168356998,0.223256870316,0.197713856669,0.245526960784,0.228812378032,0.337665929204,0.25555990839,0.253412757508,0.235045917101,0.195710351278,0.22487745098,0.228679988742,0.313333091857,0.240221503539,0.260441723158,0.221277573529,0.206965240642,0.236906390463,0.224541254555,0.314966895849,0.25193498452,0.269472616633,0.213108954922,0.202509951349,0.240833497829,0.234552893738,0.297729047371,0.259453781513,0.265855569032,0.224899026512,0.179523928215,0.219833135274,0.219703441543,0.300181626435,0.247385268763,0.251628151261,0.190724754065,0.164578466766,0.20354848424,0.214105298608,0.263470347155,0.218101211073,0.241619228336,0.185879064086,0.146495619524,0.197113095238,0.19831057423,0.24473794257,0.202744675456,0.254284390922,0.183138309087,0.135002381519,0.194699872286,0.181496222342,0.23565845257,0.185644744009,0.262254901961,0.16349832616,0.134714251554,0.1818727491,0.180409663866,0.233159971306,0.188104114885,0.267594537815,0.160675381264,0.131219483841,0.167892156863,0.180388443256,0.233548213806,0.182329348852,0.267489711934,0.165893201543,0.130279898219,0.168956398349,0.173331714761,0.241711528361,0.198509645794,0.300240273275,0.174336365902,43.6152273741083,1.46537612503241,165.007965087891
00019 - CARNOT PERI,0.283147541526,0.306935236485,0.347954461855,0.322178853755,0.394165431489,0.590225221076,0.721326343387,0.169753108418,0.219600435151,0.23741078208,0.170258935084,0.237474815249,0.460074624715,0.583918339833,0.103133270321,0.14652817574,0.152881217892,0.0950258799172,0.168303058335,0.307614836649,0.451726785484,0.0790167506826,0.0710481770833,0.11576284585,0.0728505747126,0.118997180741,0.261576990946,0.334349696958,0.0945207887859,0.0637719298246,0.0788338971725,0.057793594306,0.118375252781,0.155577850009,0.192641991483,0.102397751302,0.0829201101928,0.0656444650015,0.0691287878788,0.0545169814083,0.0814789983227,0.0752163735548,0.162090913763,0.133977272727,0.110122073579,0.117136363636,0.10053746531,0.0733580246914,0.0384090909091,0.198339937626,0.190864408157,0.144895969823,0.164555555556,0.151335817805,0.0797440944882,0.0377117856166,0.215178232999,0.275211180124,0.23649203616,0.280559767385,0.244799091233,0.106571246819,0.04524907797,0.303855868769,0.348821693328,0.310235333055,0.368911509854,0.306276601235,0.17061992001,0.0675615327929,0.332573069074,0.418231030662,0.33187890923,0.388267799161,0.322922415293,0.223611106743,0.123317230274,0.373698439242,0.460472068511,0.372368117247,0.498358410294,0.409073150457,0.324146783034,0.203642154232,0.390410212278,0.495946472019,0.447768351301,0.560869046693,0.435913580247,0.422612853675,0.301993912425,0.419683806147,0.495206445116,0.47544737314,0.596652672708,0.505674984005,0.493019682181,0.310404826455,0.413625162127,0.48907964135,0.469929689047,0.619174773999,0.52616255144,0.59055898827,0.300456978718,0.456956120648,0.538955883693,0.519924554184,0.665210803689,0.544366729679,0.749791898922,0.287987415757,0.529239573058,0.598937160326,0.571880587484,0.670757092496,0.563523809524,0.783383534137,0.283058423913,0.499174060929,0.579628371945,0.555077745384,0.642233758743,0.582343499197,0.800174137737,0.288786986715,0.439401638843,0.605978349673,0.493597997139,0.618191167374,0.569944532488,0.812436332767,0.371881491546,0.447457656714,0.616068019324,0.519499977772,0.612769459253,0.616725150699,0.807458928926,0.443873063468,0.447958257713,0.717697220557,0.548213824289,0.769712568673,0.743576462297,0.885764395235,0.488011724475,0.469180354267,0.725245999245,0.631484375,0.829885532489,0.806071271723,0.916697851323,0.499802207262,0.45903520519,0.602861594203,0.585263267647,0.773222144662,0.799004975124,0.89588053013,0.464236606821,0.32177615945,0.453991221235,0.447058144235,0.607232770392,0.702824879227,0.826909281778,0.367596352922,43.605575920072,1.44907202261787,150.413162231445
00191 - RUE DU 14 JUILLET,0.611394695619,0.626044444444,0.557495494769,0.607424757537,0.583213773314,0.577370714368,0.51060987458,0.632491619034,0.648360520679,0.585325764034,0.654024943311,0.63565597913,0.612354058432,0.522348390833,0.653451648299,0.650524209684,0.605509523461,0.694938675059,0.668407683306,0.648646503136,0.53140946301,0.654421013688,0.657013153937,0.603333092154,0.707732697822,0.713629704755,0.681492109039,0.566555598274,0.646842333148,0.656179851251,0.6018262666,0.693836417956,0.727388504421,0.686500667164,0.612590401052,0.617647058824,0.640168845316,0.602505217773,0.684042533363,0.736887924569,0.695633430677,0.659374695152,0.60759448707,0.593907127166,0.565127534064,0.669278367085,0.732039374454,0.691455784593,0.663028958542,0.593692097815,0.581545975791,0.55423664944,0.64435013379,0.702951283606,0.699485467946,0.670953686134,0.550029334187,0.542263818096,0.501069435265,0.631693404635,0.648386762112,0.700270545377,0.670109087526,0.587361779093,0.52462735094,0.521012589283,0.639915966387,0.604763487316,0.70300419836,0.687428256846,0.554629537626,0.513490460738,0.524526366505,0.620716607184,0.60101010101,0.668404229409,0.627642191628,0.565148640101,0.525697116853,0.552779275519,0.613336114588,0.599289776079,0.658439599616,0.585592613169,0.584012956215,0.557420209131,0.555229715711,0.610601970257,0.640602582496,0.638391588519,0.586555918664,0.61212667602,0.53852124183,0.556029732154,0.602683178535,0.647714803683,0.620849234548,0.593466491074,0.599493092692,0.541819108596,0.590961128311,0.598466566114,0.66663354531,0.595904820261,0.619098222039,0.569624554367,0.529324405465,0.577598359605,0.590863881785,0.658402570068,0.576806617185,0.604841032458,0.561831594236,0.544537043425,0.568652338241,0.578333659045,0.623662282179,0.550208787219,0.598359548694,0.560231059426,0.517820523625,0.577260603099,0.575667024801,0.638599894734,0.542032905116,0.588864599894,0.564569716776,0.530966918931,0.569431558112,0.573761297698,0.615645566185,0.534569035948,0.602546029305,0.582492402481,0.499930171499,0.568555390395,0.564389123112,0.614849297033,0.54747613331,0.583965141612,0.602164758521,0.47053901882,0.552661408967,0.544255907491,0.563295493636,0.495878026007,0.578357380688,0.588157175221,0.478686766034,0.563569195794,0.536988188399,0.568682374911,0.481900452489,0.583274273565,0.589427771108,0.503290286703,0.570831433349,0.551262626263,0.532761437908,0.498220769789,0.604231888834,0.594379084967,0.527945457659,0.583705429366,0.550878972279,0.553382435885,0.486378953291,0.597559023609,43.5899849938932,1.41518378561974,143.022857666016
00097 - RAYMOND IV,0.187102903362,0.637684194199,0.700563063063,0.5813245863,0.614483699956,0.698308030613,0.465930644513,0.192772384035,0.638150609081,0.688506860371,0.581327334083,0.625871318922,0.747578128996,0.498109635792,0.189674891454,0.638805970149,0.688502935421,0.598218829517,0.61108842064,0.753766251566,0.484397383993,0.203005180863,0.627860834256,0.687007253232,0.593337097685,0.632353897296,0.802845733737,0.502301037024,0.182235118541,0.637223094366,0.681503527337,0.587697111632,0.615036241683,0.779819001428,0.480859712306,0.208166110641,0.642500481974,0.668376068376,0.570110701107,0.618820580864,0.774675799347,0.488140211155,0.24555095509,0.65751113395,0.682138528139,0.577542724407,0.613722478239,0.779394432026,0.47337574706,0.200657894737,0.534376899696,0.601470424831,0.469047619048,0.518318261091,0.763988584743,0.472560348239,0.143937304652,0.233751661584,0.320454301873,0.255750461497,0.264908615231,0.730394736842,0.454893185344,0.139457671958,0.145967553688,0.163285585237,0.153704065358,0.17712011771,0.692626325263,0.454265185991,0.170996240602,0.231980227577,0.174573507633,0.177760467234,0.188940746753,0.628601138104,0.427039862971,0.173914565826,0.246962233169,0.153794896798,0.182869460583,0.18486685923,0.601099146171,0.399831408418,0.178076755816,0.22966182048,0.209112208713,0.157762557078,0.170129089848,0.554062935116,0.364560297803,0.237194337194,0.283290561734,0.260420531849,0.227338318247,0.232678034866,0.537929371534,0.390439224906,0.249237778913,0.293805262597,0.268838219327,0.257948831707,0.240314312694,0.551634797654,0.361312982772,0.252080939614,0.295355191257,0.246128238529,0.208453587385,0.232142857143,0.525168106747,0.352367726705,0.287629925066,0.354915991696,0.277141657335,0.290848806366,0.258304073141,0.477869427869,0.319367372235,0.548116042534,0.581123981124,0.439562289562,0.503536483086,0.513764827931,0.458591453188,0.305887463504,0.706172656173,0.750900900901,0.614317951552,0.64511151296,0.675303332774,0.436553330605,0.284461858873,0.672583938294,0.745856145217,0.568728414443,0.610995115995,0.68732040858,0.434041432696,0.287956750851,0.650047894606,0.664007881546,0.574445309459,0.578397742076,0.660186837149,0.435707303449,0.274935433095,0.631893004115,0.604632426989,0.550907029478,0.573879810227,0.632164024927,0.43322598026,0.250499661853,0.618203737191,0.654416023166,0.531137026239,0.573844938433,0.618592758492,0.422034060687,0.254769660307,0.674979958313,0.701545667447,0.565805265196,0.572860536759,0.663799455905,0.467912788965,0.229636361967,43.6124358815605,1.45147664662089,152.630554199219
